essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
16621	6	"The builders and architects of the Empire State Building faced many problems trying to dock dirigibles at the top. The first problem was that there were very strong winds near the top of the building, which made it extremely hard for a captain to control their ship. When anchored to the mast by a single tether, the dirigible would be twisted around the spire by the winds, making it nearly impossible to transfer passengers. Another important issue that builders could not overcome was the fact that the streets below the Empire State Building were densely populated. This meant that a disaster similar to the Hindenburg tragedy in New Jersey could cause many more casualties in New York City. Lastly, one of the most obvious obstacles that the builders could not get past was the existing law against airships flying over urban areas. This law made it illegal to fly a dirigible at a height that would be necessary for docking on the mast of the Empire State Building. With these obstacles in their way, the builders of the Empire State Building could most likely never accomplished their dream of docking dirigibles on the mast. "	2	3		3																					
20719	8	" ""LAUGHTER""  @CAPS1 I hang out with my friends, the one thing we do best is laugh sometimes for no reason. The thing we tend to laugh about is running into trash cans, laundry or maybe even about what we ate for dinner the @TIME1 before. @CAPS1 I am usual stressed out the one thing I love is to hangout with my friends. they usual are good listeners. overall. Though they take your mind off things. So with my friends you can count on having a great time no matter what the occasion is.    @CAPS1 I say trash can I really mean trash cans I remember this one time in the hall way at school my friend was hanging on to my back pack because she tends to loose me in the hall way a lot because I walk a lot faster then her, anyways the class bell had just rouge an all the student were heading to lunch we were. I was just getting ready to cross the hall way an she said don't do it, so I did an nobody stopped! so she kinda slide into a trash can that was hanging on the wall in the hall way, she @MONTH1 have knocked it off but I can't really say? I was still walking an the sound effects were so funny I laugh at it still.       My friend an I have a inside joke? we went out to lunch together. @CAPS1 we saw a laundry mate an I minds went crazy, we made up a funny joke an said that we should make our self's aprons with lots color and rhinestones, so that way if we wanted to get all of our laundry done at the same time. We would take off our clothes there an put on our so called aprons. An do our laundry like it was nothing. @CAPS1 our laundry was done we said that we could pick out a new outfit because all of r close would be clean. yes we are weird but that is what makes us laugh more then anything is being silly an making up story just like that one.  Now about the food its sort of like the laundry but I guess better? I remember @CAPS1 i came to school the next day i just started talking about what i had for dinner @TIME1 i think at that time my mom had asked us if we wanted chicken @PERSON1 an my sister as i screamed an said hell yeah? so dinner was ready an @CAPS1 we went to go site at the table we looked at it an it was not what we expected it to be? it was frozen out of a box an it looked like somebody had eaten the food than puked it back up? it was that great looking.    All of these thing that have named or talked about is how my life is almost everyday @CAPS1 there not drama i love my friend I don't think I could have asked for a better one because all we do is laugh an have fun an fun in to trash can locker an whatever else there is but the one thing that matter the most with my one friend is that @CAPS1 we get in to a fight we can not stay mad at each other well I now that I can't. So at the end of the day I ask her are we done being made at each other? an than we just look at each other an laugh because that about all we can do because the reason was so stupid there was really no need for it.that is what a friend is to me having fun not worrying about what is around us. but just to have fun an be silly. not anybody else but are self's an sometime @CAPS1 we have are really goofy days? we make up the story about our laundry. talking about my life with my friends is nothing better than to laugh because deep down inside you an your friend will look back an say wow those where the best day was @CAPS1-would would get in trouble in class for talking way to much.    "	12	20	30	30				3	3	3	3	2	2	4	4	4	4	4	4	3	3	3	3	3	3
20721	8	"Well ima tell a story about the time i got @CAPS3 down town. When i was heading down town to go meet some body it was cold,dark and just creepy. So on my way there i thought i went to far so i got the bus and was like were am i? I was counfused and like what the heck. Then i ask some one were am i at, the man said your down town i said i know just never mind i walked away kind mad like ugh. So i just called thenm and see were she was at the phone rings then she pick up. Were are you i said, she said down tonw i was like oh my gosh i know but never mind she was like were you at then i said some were in down town. Then she said stupid @CAPS2 on the bus and come down more so i waited for like @NUM1 then the bus comes and i was glad. Then i called her sayin im on the bus on the way she said okay @CAPS1 @CAPS2 @CAPS3 she said i was laughing and said okay i wont. When i @CAPS2 there they laughed at me and i was just like thats not funny i coulda got snacked or raped or it coulda been even more bad. Well thats what you @CAPS2 they said i was like yea yea i know whatever lol. Later that night was like i wont some candy so they showed me ow to @CAPS2 to the store is at so i was like ima go and the last words i heard i heard was @CAPS1 @CAPS2 @CAPS3! i smiled. Well on my way to the store i was cold and listing to music then i @CAPS2 to the store and look around then my phone rings. Hello i said it was that girl she said i just wonted to make shure your not @CAPS3 i said i got this im not gonna @CAPS2 @CAPS3. @NUM2 mins laster im walking out and was looking around like were am i?? i was like oh no not this again i just started to walk the way i came from and didnt see the hose so i went the othere way and i was like gosh im @CAPS3 again? yeah i am. so i didnt wont her to know i was @CAPS3 so i didnt call her and tried to find my own way back but i couldnt so i just tried to think then @NUM3 mins went by she callled. Sooo... darrio she said i answer whats hannin she said you @CAPS3 huh? i laughed no why you say that i asked she was like im looking at you and your going the wrong way i looked back and started to laugh. She came up to me and said you was @CAPS3 i said no i was just getting some air she was like yeah okay darrio you was with a smile i was thinking lke next time ima ask her to come with me i smiled. When we got to her house they laughed again and i just said okay i got @CAPS3 and we all laughed for like @NUM4 mins then just chill. Then i was like its hot in here then i open the wendow they said its cold so i was like okay i closed the window back and went out side for a min. My phone rings i pick up the girl said @CAPS1 @CAPS2 @CAPS3 i was like shut up im not im on the front porch she said soo... your slow you might @CAPS2 @CAPS3 still i laughed and hung up and went in said and we all laughed. Then that hole night was about me getting losted and not know were i was going and yeah thats it."	11	15		26				3	2	3	3	2	2	3	3	3	3	3	3						
20722	8	"@CAPS3 I'm going to tell @CAPS18 a little story. I remember a time when @CAPS11 cousin @PERSON1 @CAPS3 I decided to make a snowman at @CAPS11 house in @LOCATION1, @LOCATION2. I say to him," I'm bored, @CAPS1 do @CAPS18 want to do?" @PERSON1 replies,"@CAPS2 go make a snowman." @CAPS3 I agree that that would be fun. @CAPS34 starts reaching for a jacket @CAPS3 gloves, but I stop him @CAPS3 say," @CAPS1 are @CAPS18 getting those for?" "@CAPS5's not cold @CAPS20." "@CAPS6," replies @PERSON1. "@CAPS33't say I didn't warn @CAPS18."   We start our snowman by building the base (The biggest piece for the bottom). @CAPS3 after about @NUM1 minutes the base is almost done, but we notice that we're getting cold. "@CAPS7 we should go inside?" @PERSON1 says. "@CAPS8, I @CAPS7 mom will even make us some hot chocolate." @CAPS9 off we go back inside hoping for some delectably warm hot chocolate. I see @CAPS11 mom @CAPS3 ask, "@CAPS10 we have some hot chocolate please?" "@CAPS11 @CAPS18 look cold, Of course I'll make @CAPS18 some." @CAPS9 @PERSON1 @CAPS3 I sit downstairs waiting anxiously for our hot chocolate by the heater to get warm.   "@CAPS5's ready!" @CAPS11 mom calls from upstairs. We fly down the hall @CAPS3 rush up the stairs. @CAPS3 to our amazement we find not only hot chocolate but a bag of chips as @CAPS28. "@CAPS14 mom!"I say. "@CAPS14 @CAPS16 @CAPS17!"says @PERSON1. "@CAPS18're welcome boys"says @CAPS11 mom. @PERSON1 @CAPS3 I sit down at the table @CAPS3 start drinking our hot chocolate, while @CAPS11 mom puts some chips on paper towels for us. I start eating the chips by the handfuls whereas @PERSON1 grabs one, just one. I ask him," @CAPS19 did @CAPS18 only grab one @PERSON1?" @CAPS20 of the corner of his eye @CAPS34 looks at me @CAPS3 slowly brings the chip to his mouth @CAPS3 takes a bite. As @CAPS34 did that I fell @CAPS20 of @CAPS11 chair in a fit of hysterical laughter.    @CAPS11 mom hears the thump of me hitting the floor @CAPS3 runs upstairs to find me laughing. "@CAPS1's @CAPS9 funny?" she asks. I say to @PERSON1, "@CAPS22 her." @PERSON1 then complies @CAPS3 grabs another chip @CAPS3 while @CAPS34 looks at her from the corner of his eye, slowly brings @CAPS5 to his mouth @CAPS3 takes a bite. I start busting up laughing again, yet @CAPS11 mom doesn't see the humor. She simply asks," @CAPS23 is that @CAPS9 funny?" @PERSON1 replies," I have no idea but @CAPS34 just about died from laughter. I start to stop laughing @CAPS3 I'm able to stand up again. I then tell @CAPS11 mom," @CAPS5's the way @CAPS34 looks at @CAPS18, @CAPS5 just makes @CAPS18 laugh."   I then @CAPS35 to do the same thing, but with no effect to @PERSON1. "@CAPS19 isn't @CAPS5 working?" I ask. "@CAPS26 I'm awesome like that @CAPS3 @CAPS18're @NUM2 says. "@CAPS6, @CAPS28 I'm gonna keep at @CAPS5 until I get @CAPS5 right." @CAPS9 I @CAPS35 to mimic everything I saw him do, but to no avail. All I made happen was I spilled @CAPS11 hot chocolate all over myself, which made him laugh, albeit not the way I wanted to. "@CAPS18 want me to @CAPS22 @CAPS18?" @PERSON1 says. "@CAPS31!!!! Please!" I beg. "@CAPS6, @CAPS33't say I didn't warn @CAPS18." @CAPS34 proceeds then to grab another chip @CAPS3 while looking at me from the corner of his eye, bites the chip. I start laughing uncontrollably then @CAPS3 without pause. After about @NUM1 minutes I stop laughing.   "I'll get that right!" I say. @PERSON1 says,"@CAPS35 @CAPS5." I grab a chip @CAPS3 look straight at him @CAPS3 bite down, nothing. I @CAPS35 again, this time while looking at him from the corner of @CAPS11 eye, nothing yet again. I @CAPS7 to myself, "@CAPS36 I @CAPS33't get @CAPS5 this time I'm giving up." "@CAPS6, here goes." I grab a chip @CAPS3 slowly bring @CAPS5 to @CAPS11 mouth while squinting at him from the corner of @CAPS11 eye. I bite the chip. I notice @CAPS34's laughing. @CAPS34's laughing!!! "I told @CAPS18 I'd get @CAPS5!" " @CAPS31, @CAPS31 @CAPS18 did." @CAPS3 this is one of the many times laughter brought @CAPS11 cousin @PERSON1 @CAPS3 I together."	20	18	40	40				4	4	3	4	4	4	4	4	5	4	4	3	4	4	4	4	4	4
20726	8	" Laughter, one of life's greatest gifts. Have you ever laughed so hard that you cried? What about laughed so hard you can't breath, or noise no longer escapes from your lips? I am the type of person that can @CAPS6 at something so stupid that when I get done laughing, I don't even know why I started laughing in the first place. I can @CAPS6 so hard that nothing comes out at all! @CAPS1's amazing what laughter can do to a persons heart. The way @CAPS1 makes you feel, the way @CAPS1 makes you act. @CAPS1's so contagious, and @CAPS1 happens all around us everyday. You are never too old for laughter, @CAPS1 happens to the best of us. young or old, @CAPS1 doesn't matter. Laughter has no age limit. One time @CAPS2 @CAPS3 @CAPS4 and I stayed up until three in the @TIME1. We were so delirious, and kooky, we acted like crazy people. Now we have the type of relationship where we can @CAPS6 at almost anything. Literally almost anything... As we were staying up, we drank lots of soda and had sugary foods to fuel us for the night. We made up songs, we danced around @CAPS2 house, and @CAPS1 felt like we laughed for hours! I laughed until tears were flowing out of @CAPS2 eyes, and i couldn't get a breath out of @CAPS2 heaving lungs. When @CAPS1 gets to the silent laughing, @CAPS1's even more funny because that person can't control @CAPS1, and they look so hilarious because there rocking back and forth, with this silly expression upon their face, not making any noise at all. Have you ever just laughed for what feels like a lifetime? How did you feel after that ""lifetime"" of laughter? @CAPS1 almost feels as something as powerful as the sun just warms over your heart and soul. When I @CAPS6 I feel all the happiness and emotion just flow all throughout @CAPS2 entire body. @CAPS1's one of the greatest feelings in the world, I really can't think of a greater feeling than the warmth that laughter brings. @CAPS1's so great when you and a @CAPS3, or group of friends can sit back and enjoy the laughter you share. Even when your feeling down, maybe need some cheering up. You can always depend on a @CAPS6 to pull you through. No matter what mood I'm in, @CAPS5 I hear someone laughing, @CAPS1 is so hard to not join in. Laughing is so contagious! @CAPS1 effects us in our everyday life's. I bet you that, you cannot go one day without hearing someone @CAPS6, or you not laughing yourself. I probably @CAPS6 about five hundred times a day, @CAPS5 not more. I love hearing people @CAPS6, @CAPS1 brightens @CAPS2 mood and also @CAPS2 day. I would most definitely say laughter is very important and beneficial for a relationship. I mean imagine the world without laughter. Boring, right? @CAPS2 advice, @CAPS6 like you heard the funniest thing in the world. @CAPS6 like there is no tomorrow. Who cares @CAPS5 people thinks its dumb. You'll feel much better after you have that tear-induced, hard to breath, silent but oh-so therapeutic @CAPS6. Laughter really is the shortest distance between people!"	20	20		40				4	4	4	4	4	4	4	4	5	4	4	4						
20728	8	" Starting a story out with two @NUM1 @DATE1 old boys named @ORGANIZATION1 can already be considered a comedy. Those are the names of my identical twin cousins @ORGANIZATION1 I can honestly admit that they are @NUM2 of the funniest kids I know. My uncle isn't exactly the most intelligent human on earth, @ORGANIZATION1 by the way he named his children it's apparent that his sense of humor is a little bit off, but he's a really hard working man. Occasionally my mom does him favors by taking the twins off his hands for a little while because they can be a handful. Weekends are specifically better to have them over because of my hateful step siblings whom hate me, my brother, my sister, @ORGANIZATION1 even my mom. The amount of tension in the house isn't a healthy amount, so a couple of @NUM1 @DATE1 old running around livens it up a little @ORGANIZATION1 makes us all laugh together as a family. It must have been @DATE1 in @DATE2 when @CAPS7 was home @ORGANIZATION1 we were building onto our house when the twins came over. My mom was getting quite furious at their insanely high energy levels, she appeared to be on the verge of ripping out all her hair. My step dad @PERSON1 needed to go to @PERSON2's for nails @ORGANIZATION1 child locks @ORGANIZATION1 I decided to tag along with him. I thought it would have been a great idea to take the twins with us, just to relieve my mom of the loud mouths for a few minutes. We loaded up the car @ORGANIZATION1 I drove down the highway, amused with the twins in the back seat playing with the ponies @ORGANIZATION1 laughing at the people stopped at red lights. We all sang songs like twinkle twinkle little star, @ORGANIZATION1 the @ORGANIZATION2's until we arrived in the @PERSON2's parking lot. @ORGANIZATION1 finds it pretty hilarious to run down the isles @ORGANIZATION1 hide behind items on the lower shelves, while @ORGANIZATION1 enjoys pretending he's @ORGANIZATION1 @ORGANIZATION1 getting @CAPS7 confused. Eventually the twins were being too obnoxious, resulting in @LOCATION1 @ORGANIZATION1 me catching them @ORGANIZATION1 holding them as captives in the seat-belts of the @PERSON2's cart. It was helpful but didn't do as much justice as we had hoped. We continued along on our adventure in search of the child locks, @ORGANIZATION1 found them down isle @NUM4. There was a large man standing in front of our destination @ORGANIZATION1 when i say large I don't mean muscular, or tall... I mean he probably has a few too many @CAPS1 shows he watches daily, @ORGANIZATION1 maybe a few too many favorite snacks. His hair was long @ORGANIZATION1 sandy blond, he wore a dark purple @CAPS2 die shirt @ORGANIZATION1 slip on sandals. @ORGANIZATION1 apparently hadn't realized how inappropriate it is to talk about a person in a rude fashion, especially when they can hear you. He said, ""@CAPS3 cow @ORGANIZATION1 look at that lady! She's so huge!"" @ORGANIZATION1 laughed outrageously @ORGANIZATION1 agreed. ""@CAPS4! She's as big as our whole car!"" I panicked a bit @ORGANIZATION1 tried to get them to be quiet, however the twins paid @CAPS5 attention to me, they were much more excited to see the man on the tall ladder next to me giggling @ORGANIZATION1 laughing along with them. They were quiet for a moment then @ORGANIZATION1 gasped @ORGANIZATION1 exclaimed, "" @CAPS5 she's as big as a fire truck!"" The man turned around @ORGANIZATION1 glared at me; i apologized at least @NUM5 times @ORGANIZATION1 started to take the boys out of the isle when the man on the ladder hit a button to make the ladder move. I was walking behind the larger man when the ladder made a ridiculously loud beeping sound, like that of a construction vehicle. The boys screamed in fear @ORGANIZATION1 shouted frantically, ""@CAPS6 run as fast as you can hurry! She's backing up @ORGANIZATION1 she's going to squish you on the floor!"" @CAPS7 laughed, even the man they were making fun of, but i was so embarrassed that i just took them to the car @ORGANIZATION1 waited for @PERSON1. I tried to explain to the boys in the car that only big trucks beep when they are backing up, but unsurprisingly, they didn't listen to a word i said. @PERSON1 only took approximately @NUM6 more minutes before he came jogging out the door with the nails, the child locks, @ORGANIZATION1 a gigantic smile plastered on his face. I thought about what had happened in the store @ORGANIZATION1 i chuckled quietly until @PERSON1 hopped into the truck, then i started laughing profusely. When I returned home I told my mom what had happened, she laughed for a while @ORGANIZATION1 i laughed even harder @ORGANIZATION1 quite a bit longer than i had before. I went to sleep with a fairly massive headache that night, but i think it was worth laughing all day for."	23	16	44	44				5	5	5	5	5	4	4	3	3	3	3	3	5	5	5	5	4	4
20737	8	" Laughter. A story about laughter is what you want to hear? Well my life is filled with laughter and smiling. Crazy I know! If it wasn't for laughing I would not have the six pack that I have today. Have you ever stopped to think about when one person can make another person laugh they usually become really close friends maybe even best friends? My boyfriend is my best friend. This one time my boyfriend and I were laughing so hard. My boyfriend is my life. I spend pretty much everyday with him, he is so amazing. Me and him well we do everything together. He is very close to me. He is the best best friend anyone could ask for! I've only known him for about a year, a lot can happen in one year. You can meet new people, build relationships, and even move away from those relationships you just made. Me and @PERSON1 we are always laughing, at each other and at other things as well. We always have fun times with each other. It was a late @DATE1 @TIME1 and he was walking me home like he always did before. There is this field with extremely tall grass and we were walking right next to it. All of a sudden out of no where he acts like he is getting pulled into the grass. So guess what I did, I screamed as loud as I could possibly scream! Then he starts calling my name in a creepy voice telling me to come over to the grass. Out of curiosity of what just happened I start walking over towards the tall grass. When I arrived to the spot where he entered the grass he tells me ""@CAPS1 I lost my shoe and I can't seem to find it anywhere!"" @PERSON1 and I start looking everywhere for his shoe. We couldn't see anything because it was really dark, so we used our hands to search around for his shoe, ""I found it!"" I said. After we found the shoe we realized two hours went by. We were so tired we laid down in the grass to take and break and we both started cracking up with laughter because of how ridiculous it was that we spent two hours on something that was suppose to be a little joke! it was so awesome. When we finally got to our feet our bellies hurt so bad and were very sore. I have never laughed harder than that in my life. Every time I'm with @PERSON1 is the best time ever. We always seem to find a way to make each other laugh. Without best friends or even just friends you would probably find it hard to laugh. With friends you always have someone to laugh at and also laugh with. This is why i cherish my best friend @PERSON1 and all the happy and laughing times we have together, because you'll never know when the last time you'll see that person will be. I try to be as happy as I can and I try to always make people laugh because laughter is the best way of exercise."	20	20		40				4	4	5	4	4	4	4	4	4	4	4	4						
20756	8	" Their are many joys in life, some are more relevant then the others, and some are so obvious you'd be stupid no to notice them. Have you ever just sat on your porch or stared out the window just to watch the sun rise, as you sat there pondering your life and its unusual qualities, you think of all the great memories, all the laughs you have shared, all the sorrows, all the pain ,and all the love and hate. Its not surprising that almost everyone has done just that and they wonder if they could change things, how would they do that, or would they leave it the way it started out, filling their life is complete and they are complete as well, not having any regrets.  For all the tears I have cried and all the pain I've been through there has always been a laugh to top the sadness. some time I to sit and pander my life, although i have not lived long and my real experiences are yet to come, I have been through a great deal in my short experiences, but it does not trouble me, for i have taken in what has happened during my time period and I have learned a great deal form it. I've learned that no matter how hard you try you can never fully plain your life theirs always going to be something or someone unexpected, all you can do is hope for the best and prepare for the worst. Its not hard to be happy, just keep an open mind and a light heart, and soon you will find yourself laughing with the rest of the world and enjoying your short time on this amazing planet we call @LOCATION1, so listen to your mother and father or even the person you look up to most in life.  There are many things that keep me going, like my boyfriend or my love for animals, but the most important thing i can think of isn't just one thing its a collection of things, such as love, laughter, new beginnings and old endings, a bright and new path (all you have to do is take it) , the relentlessness of the universe, and the idea that there @MONTH1 be other planets out there that sustain life, maybe even intelligent life. Its easy to find things to live for and even easier to find things to die for, hopefully you look for things to live for. I remember when it was hard and I thought I would never ever be happy and I felt like I wasn't right for this world and its many confusing aspects. I was at the end of my path or so I was making it out to be, but then something happened as I sat on the side of an old road. I looked up at the stars and thought what would i miss out on if I ended my path now, what would I dare to name my child or children for that matter if I even have the chance to produce any.Who would I marry if i marry, will our love last or fade like morning due. so I finally decided that there was to much i would not experience if I ended it this soon. after that fateful evening I went about my life slowly molding into a better person who wanted a bright future with a romantically new but burning love story to tell to my child or children, and with devotion, trust,and respect would hopefully last. but that's not all I would want my adventure to consist of. I would want to find peace of mind in a place where silence is a scarcity, I want to help bring out the possibility of sharing the world with animals not pushing them aside or abusing their natural right to be on this @LOCATION1 along side us, I want to solve the pollution problem that we humans have more then helped produce. i suppose in my small way i will because in just one person and a every small thing on this very big home of ours, but as small as I am what i do or say will make an impact. so if I want something to look back and laugh on i had bettered to what i consider my part and making this planet a shared and healthy planet."	18	16		34				4	4	4	4	4	3	3	3	4	4	4	3						
20758	8	" I never thought that laughing can help you start a conversation with someone you don't even know. But @CAPS4 can. Just by laughing with someone can get you to meet a new person. One of the things I do first @CAPS6 someone is trying to be funny is laugh. Once you know @CAPS2 the other person is talking about, you forget that you are just getting to know that person. This happened to me once. @CAPS4 happened in @LOCATION1, where my family and I usually go every year in @DATE1. I made a great friend and the first thing we did was laugh. As you know, @LOCATION1 is a hot place and the sun is usually out every day. I spend the days we stay over there going out to walk with my sister and cousins or going to the beach with all my family. I remember @CAPS4 was a day that my cousins, sister and I went to a small store that's right down the street from where we stay at. We wanted to buy candy and other stuff to bring with us @CAPS6 we returned to our home. I didn't expect to see one of my cousins there with his friends. @CAPS6 I saw them, the only thing they were doing was laughing about something. I couldn't hear them but once we got closer, I heard a hilarious thing they said. I couldn't help overhearing so I started to laugh. One of his friends saw me laughing and he thought I was laughing at him. He asked me if I was laughing at him and of course I said no. I told him I had accidentally overheard his conversation so then he started to laugh. ""That was funny wasn't @CAPS4"" he told me laughing. ""@CAPS1 @CAPS4 was. I didn't know you made jokes like that"" I replied.  He kept on talking to me and then he said, ""I always talk like that so don't be afraid. I don't say @CAPS4 to hurt anyone.""  I thought @CAPS4 was nice for him to clear that out but I already knew people in @LOCATION1 talk like that. We kept on talking @CAPS6 I started to laugh again. ""@CAPS2 did I say now?"" he asked. ""@CAPS3. I was just remembering @CAPS2 you said in the beginning. That was really funny"" I replied. For some reason I couldn't forget of @CAPS2 he said and I don't think I will ever forget. I think @CAPS4 was probably because the way we met was really surprising to me. I had never met a person, especially a guy, by laughing first. I guess I thought @CAPS4 was a great way to start a conversation. Laughing with the person will let them know that we are interested in their subject and we understand them. That's at least @CAPS2 I thought. I had a good conversation with my new friend. We talked about how I was taking my vacations. I told him that every year I go and I always enjoy them. My family and I have a great time spending time with my grandparent and cousins from @LOCATION1. I told him I sometimes say I would rather live in @LOCATION1 than where I live know because @CAPS4's so much calmer there. He agreed with me on one part of @CAPS2 I had told him because he knows @CAPS2 @CAPS4's like to live in @LOCATION1, but he doesn't know how I's like to live in any other place. After he told me that, he stayed quiet for a couple of seconds. I noticed something instantly. I had noticed that our conversation wasn't like in the beginning. In the beginning, we wouldn't stop laughing and we had interesting stuff to say. Then, @CAPS4 got calmer and a little unusual. I didn't want to just stop our conversation there so I asked him where was he going to go because @CAPS6 I started talking to him, he was with one of my cousins and I was with my other cousins. Now we started laughing again. This time @CAPS4 was because we just had noticed that the people we were with had left us. ""@CAPS6 did they leave?"" he asked me. ""I don't know, but they can't be that far because we haven't been talking for a long time,"" I told him. We walked together to go and look for them and I was right. They weren't that far. They were still looking for things to buy and I don't think they noticed we were missing. We just got together with them and acted as if @CAPS3 had happened. @CAPS4 was strange for me because whenever I looked at him, I would remember our conversation. The first thing that would come to my mind was that we started our conversation by laughing at a funny thing he said. I actually liked making a new friend this way. Now, whenever I go to @LOCATION1, I know I have a new friend over there and if I decide to, I can make other friends by simply laughing with them in their conversations."	23	18	40	40				5	5	5	4	5	4	3	3	3	4	4	4	4	4	4	4	4	4
20760	8	" Fourth period, freshman year was the highlight of my entire freshman year. @LOCATION1 was what most people called him, but I simply called him, @CAPS1. So I'll start off with the first semester of ninth grade with physical science, fourth period. I had the first term with my best friend, @PERSON1, @CAPS12 we got to choose our seats, so we sat next to each other in the back, right hand corner of the classroom. We sat there so we could get away with more, like passing notes @CAPS12 talking during class. So one day, while we were passing the notebook of notes, I most have written something that embarrassed her. So I went to grab something out of my backpack, @CAPS12 she took advantage of the situation. So next thing I knew, I was being shoved out of my desk, onto my backpack, on my back. The class got quiet, for he was giving us notes @CAPS12 showing us how to do the assignment. So as we erupted into fits o laughter, I looked at him to see if he was very angry @CAPS12 if he was going to send us outside of the classroom to talk to us. But all @CAPS1 did was look at us, shake his head, laugh a little to himself, @CAPS12 begin talking again. So, we kept laughing, but we were trying to settle down @CAPS12 stop ourselves from laughing. In the second term, @PERSON1 was @CAPS10 in there with me, but I had my friend @CAPS3-@CAPS4, @CAPS5.@CAPS5, @CAPS12 @PERSON2. i was even closer to @CAPS1 then in the first term. So, one day he was teaching us about compounds. So while he was writing down a chart to help us study, he sang out, ""@CAPS7 play the @CAPS8 @CAPS9!"" @CAPS10 even seconds later, the class burst with laughter, even he had to stop from writing he was laughing so hard. It took us about ten minutes to settle down @CAPS12 stop laughing. Another part of the second term that was a fun @CAPS12 a good laugh was doing some example problems on our own. So one of my classmates, @LOCATION2, asked what should we do to tell him we are finished with the problems. So @LOCATION1 thought for a few moments, @CAPS12 said, ""@CAPS11 you finish your problems, cluck like a chicken for me."" @CAPS12 about five minutes afterwords, people started clucking like chickens. @CAPS12 with that, my friends brought up the fact that I own chickens. But as more people were finishing their problems, it was getting annoying. It was hilarious at first though. Then there was @CAPS13 @CAPS14. We had just a regular classroom, @CAPS10 a science @CAPS13, so we were unable to do to many experiments. So @CAPS15, the other science teacher let us borrow her classroom for an entire school @CAPS14, being as her class had an online report to do. @CAPS1 banned me from using the matches, because his nickname for me was @CAPS16-@CAPS17. Then on the final day, he broke about @NUM1 to a dozen glass test tubes. @CAPS11 this happened, i was almost complete with my packet we had to do for the @CAPS14. So I went over to him while he was cleaning up, @CAPS12 I asked what happened. He told me, my classmate broke a bunch of glass test tubes by dropping them. But he looked at me @CAPS11 he did so. So @CAPS11 I looked at him, he started laughing. Which gave his cover away, so i got after him @CAPS12 told him @CAPS10 to blame the children for things he did. especially for breaking the test tubes. There was also the one time I went into his @CAPS18 class to do some homework. My friend wanted me to be there for one day, because she lvoed the class so much. So my guitar lessons teacher allowed me to spend fifth period in that class. So, @CAPS11 he was done giving notes @CAPS12 giving the class their assignment for the day. Some friends of @CAPS3 @CAPS19 called him over for a question. So I looked up from my drawing. By then he was already over to them. So they asked him if he was a swimmer, he replied he did swim. So then they asked if he shaved his legs because he was a swimmer. I think he got embaressed, so he said to come after class @CAPS12 ask personal questions. So they just wanted a yes or no, so he explained, for about five minutes, that they shouldn't waste classtime for silly @CAPS12 personal question about him. I thought the entire time, ""@CAPS20 doesn't he just say yes or no?"" @CAPS21 were fun times that I will never forget @CAPS12 tell the day I die. No class, or science class will ever replace fourth period physical science. Nor any teacher replace @LOCATION1, he is @CAPS12 always will be my favorite teacher. I will forever remember the days of every phsycial science class, because of that one simple teacher."	15	15	30	30				3	3	4	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3
